workerid,rt,effect,cause,language,age,gender,other_gender,quantifier,object_level,response,object,num_objects,slide_number_in_experiment,enjoyment,asses,comments,trial,Item,ProportionResponse,PriorExpectation
147,4988,decomposed,put __ in a compost pile for a month,English,40,M,M,long_filler,object_mid,15,pinecones,15,19,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,17,decomposed pinecones,1,9.491784817341596
147,5600,landed flat,tossed __,English,40,F,F,long_filler,object_high,15,coins,15,20,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,18,landed flat coins,1,12.937387615808788
147,5788,blew away,left __ on a table on a windy day,English,40,F,F,Some,object_mid,12,hats,15,21,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,19,blew away hats,0.8,11.052387485109298
147,9900,dissolved,put __ in a bucket of water,English,40,M,F,Some,object_mid,15,oreos,15,22,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,20,dissolved oreos,1,10.873526102810693
147,5740,honked,cut off __,English,40,M,F,short_filler,object_high,15,taxi drivers,15,23,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,21,honked taxi drivers,1,11.196844691877397
147,4284,froze,put __ in the freezer,English,40,F,F,Some,object_mid,15,chocolate bars,15,24,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,22,froze chocolate bars,1,13.981233371629443
147,5387,burnt,threw __ into a fire,English,40,M,F,Some,object_mid,15,books,15,25,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,23,burnt books,1,14.051080994101962
147,8298,beeped,left the lights on in __,English,40,F,F,Some,object_high,15,new cars,15,26,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,24,beeped new cars,1,9.052822868614953
147,6953,laughed,told a joke to __,English,40,M,F,Some,object_low,5,lawyers,15,27,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,25,laughed lawyers,0.3333333333333333,8.501712492528245
147,12740,ran out of batteries,left __ on (and unplugged) all day,English,40,M,M,Some,object_low,7,phones,15,28,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,26,ran out of batteries phones,0.4666666666666667,9.489259741561506
147,3032,sank,threw __ into a pool,English,40,M,F,Some,object_high,15,marbles,15,29,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,27,sank marbles,1,13.753390342917251
147,10120,stuck,glued __ to a piece of paper,English,40,M,M,All,object_high,15,stickers,15,30,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,28,stuck stickers,1,13.73601014908744
147,5290,stuck to the wall,threw __ against a wall,English,40,M,F,short_filler,object_mid,0,cakes,15,31,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,29,stuck to the wall cakes,0,5.0530497893902515
147,4758,rolled,pushed __,English,40,F,F,All,object_high,15,wheelchairs,15,32,2,Yes,The slider was very difficult to see on my computer monitor. It would help if it was shaded or colored.,30,rolled wheelchairs,1,14.081890892791053
148,10798,rhymed,wrote __,English,47,F,M,None,object_low,0,poems,15,3,2,Yes,NA,1,rhymed poems,0,9.78994930986818
148,8340,exploded,lit __,English,47,M,F,None,object_mid,0,fireworks,15,4,2,Yes,NA,2,exploded fireworks,0,12.834754345666402
148,11347,rolled,pushed __,English,47,F,F,short_filler,object_mid,15,shopping carts,15,5,2,Yes,NA,3,rolled shopping carts,1,13.115460824610237
148,9611,froze,put __ in the freezer,English,47,F,M,long_filler,object_high,15,berries,15,6,2,Yes,NA,4,froze berries,1,14.377259004987641
148,8412,ripped,used __ as dog toys,English,47,F,F,All,object_mid,15,shirts,15,7,2,Yes,NA,5,ripped shirts,1,10.860010931867507
148,11279,beeped,left the lights on in __,English,47,F,F,All,object_high,15,new cars,15,8,2,Yes,NA,6,beeped new cars,1,9.052822868614953
148,12164,ran out of batteries,left __ on (and unplugged) all day,English,47,F,M,Some,object_low,6,phones,15,9,2,Yes,NA,7,ran out of batteries phones,0.4,9.489259741561506
148,10294,decomposed,put __ in a compost pile for a month,English,47,F,M,All,object_low,15,soda cans,15,10,2,Yes,NA,8,decomposed soda cans,1,2.187018475900629
148,7824,lit up,pressed the &quotecharon&quotechar button on __,English,47,F,F,All,object_low,15,cd-players,15,11,2,Yes,NA,9,lit up cd-players,1,12.391837229251065
148,9914,exploded,heated up __ in a microwave,English,47,F,M,short_filler,object_mid,15,balls of tin foil,15,12,2,Yes,NA,10,exploded balls of tin foil,1,11.403316050279962
148,7474,honked,cut off __,English,47,M,F,Some,object_mid,11,bus drivers,15,13,2,Yes,NA,11,honked bus drivers,0.7333333333333333,10.112891699999901
148,8816,ate the seeds,left seeds out for __,English,47,F,F,Some,object_high,5,birds,15,14,2,Yes,NA,12,ate the seeds birds,0.3333333333333333,12.365944808737018
148,9289,got stained,spilled red nail polish on __,English,47,M,M,Some,object_mid,3,white shirts,15,15,2,Yes,NA,13,got stained white shirts,0.2,14.179492921634642
148,8343,were green,saw __,English,47,F,M,short_filler,object_high,15,clovers,15,16,2,Yes,NA,14,were green clovers,1,14.178248739336857
148,10060,sank,threw __ into a pool,English,47,M,M,long_filler,object_high,15,marbles,15,17,2,Yes,NA,15,sank marbles,1,13.753390342917251
148,7977,stuck to the wall,threw __ against a wall,English,47,M,M,Some,object_mid,4,cakes,15,18,2,Yes,NA,16,stuck to the wall cakes,0.26666666666666666,5.0530497893902515
148,7691,stopped,pressed the brakes on __,English,47,F,F,Some,object_low,11,bicycles,15,19,2,Yes,NA,17,stopped bicycles,0.7333333333333333,13.402223753015846
148,7626,flashed,took a picture with __,English,47,F,M,Some,object_mid,7,phones,15,20,2,Yes,NA,18,flashed phones,0.4666666666666667,9.01407984535733
148,9078,reflected the sunlight,placed __ in the sun,English,47,F,F,Some,object_mid,12,diamonds,15,21,2,Yes,NA,19,reflected the sunlight diamonds,0.8,14.033830597116333
148,7760,dissolved,put __ in a bucket of water,English,47,M,F,short_filler,object_high,15,sugar cubes,15,22,2,Yes,NA,20,dissolved sugar cubes,1,14.137852924451185
148,13829,broke,ran __ over with a car,English,47,F,M,long_filler,object_low,0,logs,15,23,2,Yes,NA,21,broke logs,0,6.09848929758821
148,7027,laughed,told a joke to __,English,47,F,M,None,object_high,0,kids,15,24,2,Yes,NA,22,laughed kids,0,9.49379625023112
148,11783,landed flat,tossed __,English,47,M,M,short_filler,object_low,12,notebooks,15,25,2,Yes,NA,23,landed flat notebooks,0.8,12.070264558564942
148,7740,popped,poked __ with a pin,English,47,F,M,Some,object_mid,9,balloons,15,26,2,Yes,NA,24,popped balloons,0.6,14.185919225153699
148,9593,had the letter Z in them,wrote __,English,47,F,F,All,object_low,15,birthday cards,15,27,2,Yes,NA,25,had the letter Z in them birthday cards,1,2.838703299024723
148,9213,blew away,left __ on a table on a windy day,English,47,M,F,long_filler,object_high,14,napkins,15,28,2,Yes,NA,26,blew away napkins,0.9333333333333333,13.88454430875539
148,11881,fell down,punched __,English,47,F,F,long_filler,object_low,8,shelves,15,29,2,Yes,NA,27,fell down shelves,0.5333333333333333,6.721416845326691
148,7473,stuck,glued __ to a piece of paper,English,47,M,F,None,object_low,0,beads,15,30,2,Yes,NA,28,stuck beads,0,12.048584480716158
148,7677,burnt,threw __ into a fire,English,47,M,M,None,object_mid,0,books,15,31,2,Yes,NA,29,burnt books,0,14.051080994101962
148,8862,melted,left __ in the hot sun,English,47,F,F,Some,object_mid,9,crayons,15,32,2,Yes,NA,30,melted crayons,0.6,13.231037108035327
149,14158,ran out of batteries,left __ on (and unplugged) all day,English,21,F,F,Some,object_mid,8,bike lights,15,3,1,Yes,Thanks,1,ran out of batteries bike lights,0.5333333333333333,11.54386203761813
149,7680,had the letter Z in them,wrote __,English,21,M,M,long_filler,object_mid,1,love notes,15,4,1,Yes,Thanks,2,had the letter Z in them love notes,0.06666666666666667,5.775082649817127
149,23995,decomposed,put __ in a compost pile for a month,English,21,M,F,None,object_mid,0,pinecones,15,5,1,Yes,Thanks,3,decomposed pinecones,0,9.491784817341596
149,10825,broke,ran __ over with a car,English,21,F,F,Some,object_mid,4,boxes,15,6,1,Yes,Thanks,4,broke boxes,0.26666666666666666,13.227516378151478
149,9736,sank,threw __ into a pool,English,21,F,F,short_filler,object_high,0,marbles,15,7,1,Yes,Thanks,5,sank marbles,0,13.753390342917251
149,7905,exploded,lit __,English,21,M,F,Some,object_low,2,candles,15,8,1,Yes,Thanks,6,exploded candles,0.13333333333333333,1.159048787109265
149,7548,melted,left __ in the hot sun,English,21,F,M,None,object_mid,0,crayons,15,9,1,Yes,Thanks,7,melted crayons,0,13.231037108035327
149,2997,exploded,heated up __ in a microwave,English,21,F,M,Some,object_mid,4,balls of tin foil,15,10,1,Yes,Thanks,8,exploded balls of tin foil,0.26666666666666666,11.403316050279962
149,10271,ripped,used __ as dog toys,English,21,M,F,long_filler,object_mid,4,shirts,15,11,1,Yes,Thanks,9,ripped shirts,0.26666666666666666,10.860010931867507
149,6066,were green,saw __,English,21,F,F,long_filler,object_low,2,strawberries,15,12,1,Yes,Thanks,10,were green strawberries,0.13333333333333333,3.8450290098690334
149,8142,burnt,threw __ into a fire,English,21,M,F,Some,object_high,13,matches,15,13,1,Yes,Thanks,11,burnt matches,0.8666666666666667,14.323536207549443
149,7983,stuck to the wall,threw __ against a wall,English,21,M,F,short_filler,object_high,5,pieces of gum,15,14,1,Yes,Thanks,12,stuck to the wall pieces of gum,0.3333333333333333,7.253162612975175
149,6847,flashed,took a picture with __,English,21,M,M,All,object_high,15,cameras,15,15,1,Yes,Thanks,13,flashed cameras,1,9.940973957313002
149,54323,stopped,pressed the brakes on __,English,21,M,M,Some,object_low,6,bicycles,15,16,1,Yes,Thanks,14,stopped bicycles,0.4,13.402223753015846
149,3354,rolled,pushed __,English,21,F,F,None,object_low,0,toy cars,15,17,1,Yes,Thanks,15,rolled toy cars,0,13.15225908088078
149,2770,froze,put __ in the freezer,English,21,M,F,short_filler,object_high,0,berries,15,18,1,Yes,Thanks,16,froze berries,0,14.377259004987641
149,1900,laughed,told a joke to __,English,21,F,F,Some,object_low,5,lawyers,15,19,1,Yes,Thanks,17,laughed lawyers,0.3333333333333333,8.501712492528245
149,3641,rhymed,wrote __,English,21,F,M,All,object_high,15,limericks,15,20,1,Yes,Thanks,18,rhymed limericks,1,12.14705218576939
149,2841,popped,poked __ with a pin,English,21,M,F,All,object_low,7,eggs,15,21,1,Yes,Thanks,19,popped eggs,0.4666666666666667,8.683263088658803
149,3729,stuck,glued __ to a piece of paper,English,21,M,M,short_filler,object_low,7,beads,15,22,1,Yes,Thanks,20,stuck beads,0.4666666666666667,12.048584480716158
149,1810,ate the seeds,left seeds out for __,English,21,F,F,Some,object_high,8,birds,15,23,1,Yes,Thanks,21,ate the seeds birds,0.5333333333333333,12.365944808737018
149,5793,got stained,spilled red nail polish on __,English,21,M,M,long_filler,object_mid,15,white shirts,15,24,1,Yes,Thanks,22,got stained white shirts,1,14.179492921634642
149,3260,landed flat,tossed __,English,21,F,F,None,object_low,0,notebooks,15,25,1,Yes,Thanks,23,landed flat notebooks,0,12.070264558564942
149,3415,lit up,pressed the &quotecharon&quotechar button on __,English,21,F,M,Some,object_high,9,flashlights,15,26,1,Yes,Thanks,24,lit up flashlights,0.6,12.642749860431877
149,10844,dissolved,put __ in a bucket of water,English,21,F,M,All,object_high,15,sugar cubes,15,27,1,Yes,Thanks,25,dissolved sugar cubes,1,14.137852924451185
149,39054,honked,cut off __,English,21,M,F,All,object_high,15,taxi drivers,15,28,1,Yes,Thanks,26,honked taxi drivers,1,11.196844691877397
149,4424,blew away,left __ on a table on a windy day,English,21,M,M,Some,object_high,8,napkins,15,29,1,Yes,Thanks,27,blew away napkins,0.5333333333333333,13.88454430875539
149,16168,reflected the sunlight,placed __ in the sun,English,21,M,M,long_filler,object_low,10,phone screens,15,30,1,Yes,Thanks,28,reflected the sunlight phone screens,0.6666666666666666,13.200526028593703
149,2107,fell down,punched __,English,21,F,M,short_filler,object_mid,12,block towers,15,31,1,Yes,Thanks,29,fell down block towers,0.8,12.263438501967169
149,3126,beeped,left the lights on in __,English,21,M,F,None,object_mid,0,old cars,15,32,1,Yes,Thanks,30,beeped old cars,0,3.376453592389398
150,36051,burnt,threw __ into a fire,English,53,M,F,long_filler,object_mid,15,books,15,3,1,Yes,NA,1,burnt books,1,14.051080994101962
150,13266,blew away,left __ on a table on a windy day,English,53,F,M,short_filler,object_mid,8,hats,15,4,1,Yes,NA,2,blew away hats,0.5333333333333333,11.052387485109298
150,7021,froze,put __ in the freezer,English,53,F,F,Some,object_high,5,berries,15,5,1,Yes,NA,3,froze berries,0.3333333333333333,14.377259004987641
150,7883,ripped,used __ as dog toys,English,53,M,M,Some,object_mid,10,shirts,15,6,1,Yes,NA,4,ripped shirts,0.6666666666666666,10.860010931867507
150,7160,ate the seeds,left seeds out for __,English,53,M,F,short_filler,object_low,15,dogs,15,7,1,Yes,NA,5,ate the seeds dogs,1,6.344011650905836
150,7755,fell down,punched __,English,53,M,F,All,object_high,15,card towers,15,8,1,Yes,NA,6,fell down card towers,1,13.763283883931667
150,8326,laughed,told a joke to __,English,53,M,M,None,object_mid,0,comedians,15,9,1,Yes,NA,7,laughed comedians,0,8.440146775068634
150,8377,broke,ran __ over with a car,English,53,F,F,Some,object_mid,15,boxes,15,10,1,Yes,NA,8,broke boxes,1,13.227516378151478
150,6187,exploded,lit __,English,53,F,M,None,object_mid,0,fireworks,15,11,1,Yes,NA,9,exploded fireworks,0,12.834754345666402
150,8448,popped,poked __ with a pin,English,53,M,M,Some,object_high,8,bubbles,15,12,1,Yes,NA,10,popped bubbles,0.5333333333333333,14.421873858181714
150,5896,flashed,took a picture with __,English,53,M,F,Some,object_high,5,cameras,15,13,1,Yes,NA,11,flashed cameras,0.3333333333333333,9.940973957313002
150,4868,stuck,glued __ to a piece of paper,English,53,F,F,All,object_high,15,stickers,15,14,1,Yes,NA,12,stuck stickers,1,13.73601014908744
150,6101,exploded,heated up __ in a microwave,English,53,M,F,None,object_low,0,CDs,15,15,1,Yes,NA,13,exploded CDs,0,7.84924747413427
150,9113,melted,left __ in the hot sun,English,53,F,M,long_filler,object_low,3,pencils,15,16,1,Yes,NA,14,melted pencils,0.2,2.4374810535720317
150,6083,rolled,pushed __,English,53,M,M,All,object_high,15,wheelchairs,15,17,1,Yes,NA,15,rolled wheelchairs,1,14.081890892791053
150,8855,stuck to the wall,threw __ against a wall,English,53,M,F,long_filler,object_low,0,baseballs,15,18,1,Yes,NA,16,stuck to the wall baseballs,0,2.260884648323793
150,6242,were green,saw __,English,53,M,F,short_filler,object_low,0,strawberries,15,19,1,Yes,NA,17,were green strawberries,0,3.8450290098690334
150,6777,decomposed,put __ in a compost pile for a month,English,53,M,M,short_filler,object_low,0,soda cans,15,20,1,Yes,NA,18,decomposed soda cans,0,2.187018475900629
150,7957,dissolved,put __ in a bucket of water,English,53,M,F,Some,object_mid,11,oreos,15,21,1,Yes,NA,19,dissolved oreos,0.7333333333333333,10.873526102810693
150,5549,rhymed,wrote __,English,53,M,F,All,object_low,15,poems,15,22,1,Yes,NA,20,rhymed poems,1,9.78994930986818
150,5437,reflected the sunlight,placed __ in the sun,English,53,M,F,None,object_mid,0,diamonds,15,23,1,Yes,NA,21,reflected the sunlight diamonds,0,14.033830597116333
150,12396,ran out of batteries,left __ on (and unplugged) all day,English,53,F,M,long_filler,object_high,15,laptops,15,24,1,Yes,NA,22,ran out of batteries laptops,1,12.969289999403273
150,9233,beeped,left the lights on in __,English,53,M,F,long_filler,object_high,10,new cars,15,25,1,Yes,NA,23,beeped new cars,0.6666666666666666,9.052822868614953
150,6643,lit up,pressed the &quotecharon&quotechar button on __,English,53,F,M,Some,object_mid,8,computers,15,26,1,Yes,NA,24,lit up computers,0.5333333333333333,13.410494165057099
150,8128,stopped,pressed the brakes on __,English,53,F,F,All,object_mid,15,motorcycles,15,27,1,Yes,NA,25,stopped motorcycles,1,13.219713304516466
150,8801,sank,threw __ into a pool,English,53,F,F,Some,object_high,15,marbles,15,28,1,Yes,NA,26,sank marbles,1,13.753390342917251
150,6016,got stained,spilled red nail polish on __,English,53,M,M,None,object_mid,0,white shirts,15,29,1,Yes,NA,27,got stained white shirts,0,14.179492921634642
150,8795,landed flat,tossed __,English,53,F,F,Some,object_mid,10,pancakes,15,30,1,Yes,NA,28,landed flat pancakes,0.6666666666666666,11.896584800305092
150,5000,had the letter Z in them,wrote __,English,53,M,M,short_filler,object_high,15,novels,15,31,1,Yes,NA,29,had the letter Z in them novels,1,12.417127900629465
